money_made_inv,loan_amnt,out_prncp_inv,term,int_rate
-6.993420188288764,20000,0.0,36,10.49
-2067.16,3000,2231.58,36,7.34
1.9924688160886008,4500,0.0,36,12.49
-5.670458951154574,3000,0.0,36,11.47
1.1178674732162686,28000,0.0,36,5.32
-5.038573991934662,7000,0.0,36,10.99
2.306539708323829,32100,0.0,60,16.49
-6252.71,8000,6587.66,36,7.84
3.991396078985399,15000,0.0,36,12.88
-2.6469488583292806,5000,0.0,36,7.39
-3.580431332948395,24000,0.0,60,18.99
-3.880105986719016,5600,0.0,36,8.18
1.0110900485997385,5600,0.0,36,10.49
3476.6699999999983,28000,892.88,36,9.75
-3.1679139112893773,15000,0.0,60,17.99
2.815097667521706,8000,0.0,36,7.39
-1.2395901779216485,2650,0.0,36,13.99
-1.979572299107165,7000,0.0,36,10.99
-1.9856985591874523,8400,0.0,36,9.17
2.455057977839012,21000,0.0,36,11.99
-4883.9400000000005,6000,5102.31,36,8.46
-0.9805874078620684,12000,0.0,36,11.39
-1.8167143125306628,19475,0.0,36,5.32
-0.64018763292939,12000,0.0,36,5.32
0.1626414386438422,8000,0.0,36,11.22
6.844711089409225,6000,0.0,36,10.15
5.99942522390476,28000,0.0,60,9.17
0.358479600273046,15000,0.0,36,7.21
4.027554760081182,14000,0.0,36,10.99
-5266.84,18000,8366.74,60,7.89
2.5450185607986686,2500,0.0,36,12.74
-10520.77,14400,11341.18,36,9.58
5.172009449025234,9000,0.0,36,7.69
4.888800010577075,20000,0.0,60,15.61
-2.7004712607669985,25000,0.0,36,13.99
-7078.08,10000,7787.47,36,10.56
0.2515738689003998,6225,0.0,36,16.29
-301.2600000000002,3000,971.54,36,14.99
-4556.41,6000,4747.77,36,5.31
-0.2699927656449561,11200,0.0,36,14.46
-1.5697112143203809,4000,0.0,36,6.89
-5.200789033359841,10550,0.0,36,19.99
-2519.0,5000,2912.73,36,7.35
1.2685757294221918,7000,0.0,36,9.49
5.573842395424455,7000,0.0,36,8.24
0.0651349831238303,9600,0.0,36,7.24
-0.5314676766018396,5000,0.0,36,11.49
1.9661086812232376,17000,0.0,60,12.99
2.6717304003540514,13500,0.0,60,24.5
2.658533428610098,15100,0.0,60,24.5
-0.8549675378317954,15000,0.0,60,22.74
1232.8100000000013,18000,3666.14,36,16.99
2.772054124893952,14000,0.0,36,16.02
-7451.86,8000,7643.23,36,15.02
-3762.79,10000,6314.15,60,13.49
-4.6995380562768805,20000,0.0,36,12.69
-5.842066460482485,20000,0.0,36,6.97
-3725.13,9700,4957.07,36,10.42
2846.0,12000,251.43,60,10.99
-7.488891425380521,8575,0.0,36,21.7
9.745387327314091,16400,0.0,60,23.13
-4.342820719922981,40000,0.0,36,9.44
7.977352347331609,28000,0.0,60,18.25
9.350471225838271,2000,0.0,36,6.39
11.518946416007037,30000,0.0,36,11.39
-1.5344999061119593,20000,0.0,36,7.62
8.138274056396545,2000,0.0,36,15.31
3.870288649457478,4000,0.0,36,17.97
6.465662529434759,6000,0.0,36,9.44
7.106838949501649,10000,0.0,36,15.05
-2383.4700000000003,7000,3127.2,36,8.24
-0.6917249458794743,18375,0.0,36,17.27
3.766886394369581,6000,0.0,36,13.65
-2751.9,12000,4867.77,36,12.74
-5.4834240109761385,10000,0.0,36,16.99
-0.5060552462010549,7150,0.0,36,20.0
-2.323762178255724,11000,0.0,36,7.89
8.301780336990266,10000,0.0,36,8.19
-2.6292096567982446,28000,0.0,36,16.29
-4.124274020948844,16000,0.0,36,8.9
12.573036220199716,15000,0.0,36,9.49
-5.586003609908417,2500,0.0,36,11.99
-6883.57,31700,10501.13,36,7.99
-6.498574669739808,6000,0.0,36,8.24
0.8367762649310935,6000,0.0,36,11.49
3.5072404628691705,7000,0.0,36,10.99
5.373373912284784,10000,0.0,60,15.61
-8.53596657818699,26850,0.0,36,9.17
6.5191987684308215,25000,0.0,60,14.31
1.6051547308871568,8000,0.0,36,10.99
-4.177168212967068,10000,0.0,36,5.32
-9.98388529431628,16800,0.0,60,17.57
5.0826630801001285,18000,0.0,36,19.53
0.7042349620875172,15900,0.0,60,28.88
-0.4740234114231041,35000,0.0,36,15.61
-4376.280000000001,20000,7094.76,36,10.42
4.863791578975595,19200,0.0,60,16.59
9.848529671032454,32000,0.0,36,8.39
-18061.31,30000,21976.34,60,9.44
4.081146736500969,24000,0.0,60,8.39
0.8483406084184197,24000,0.0,36,7.39
-8085.01,12000,8956.64,36,9.92
-1.176369790620223,7500,0.0,36,13.59
-7.556995428912332,3000,0.0,36,19.99
-14068.29,39550,25698.42,36,26.3
-7027.04,9000,7398.56,36,7.21
-0.5606490824826651,20000,0.0,36,7.26
-10602.93,19000,11485.56,36,6.71
-1619.4199999999985,25400,6883.37,60,8.18
-7.591683859876339,5400,0.0,36,11.53
-7442.810000000001,24000,10088.21,36,10.42
-7.95943552060288,3100,0.0,36,9.17
-1.2508094177518412,16000,0.0,36,7.49
4.743896386176306,17500,0.0,36,12.99
-0.7197643026016111,8400,0.0,36,10.99
-4547.06,5000,4627.81,36,10.33
1.4308379062048868,20000,0.0,36,11.47
2.5173030666170524,10000,0.0,36,11.99
-17835.04,20000,18721.06,60,11.06
-4553.84,15000,7193.64,36,15.05
-511.0799999999999,15000,1616.18,36,5.32
-11.30499056169593,25000,0.0,36,6.24
7.393913998552057,15000,0.0,36,7.12
-7462.34,8000,7640.26,36,14.47
-2.7453640122396985,12600,0.0,60,13.99
0.2516991662369996,18400,0.0,36,9.49
9.500576480574988,10100,0.0,36,16.29
-4.109545342880399,25000,0.0,36,6.97
-2301.8,7150,3537.08,36,13.59
-3.534901969032876,24250,0.0,60,16.2
2.802329487126676,35000,0.0,36,13.33
1.6277638063888276,25000,0.0,36,6.0
5.801587551856176,7300,0.0,36,7.89
8.364183850917183,12000,0.0,36,11.99
-11.473723098025046,12000,0.0,36,8.24
-1.4045944216575943,35000,0.0,60,7.35
2.437027996572477,12000,0.0,60,11.53
-9.9598683257251,9000,0.0,36,8.18
-5.548746093109262,11000,0.0,36,8.18
0.9111064399865432,14675,0.0,60,24.08
4.991768122934005,24000,0.0,36,8.59
-5310.41,10000,6120.62,36,7.97
-6621.780000000001,10000,7154.46,36,6.71
-1.5736816689030366,16000,0.0,36,11.49
1.8837439247236247,10000,0.0,60,10.49
3.3343452649562124,18675,0.0,36,16.29
-3303.38,8500,4328.45,36,9.93
-3.494182629794288,10000,0.0,36,9.17
2.136444515317072,25000,0.0,36,8.19
-997.5200000000004,20000,5164.18,36,13.49
5.821336455167669,22000,0.0,36,9.16
4.020957163623748,11800,0.0,36,9.8
6.286497290573799,10000,0.0,36,6.89
5.953481399439296,15000,0.0,36,19.99
3.132374027027891,8000,0.0,36,11.53
-0.7482934737528397,1400,0.0,36,13.49
1.4244125118903583,11200,0.0,36,11.39
-21618.67,30000,23115.31,36,7.46
-26469.72,35000,27772.53,36,6.19
-1.1687994694335038,12000,0.0,36,13.35
9.97626910349625,16000,0.0,36,12.99
-1.8045905973345189,10000,0.0,36,12.99
-6.724356590727282,14400,0.0,36,12.61
15.745535635433733,15000,0.0,60,15.05
-1527.0500000000002,5000,1897.88,36,5.32
0.8423416992929378,8800,0.0,36,13.59
-7728.07,15000,9285.32,36,9.93
2.581745967484132,5000,0.0,36,12.29
-7.180934855569678,24000,0.0,36,5.32
4.482423764158993,12000,0.0,60,15.59
-4208.11,5000,4395.42,36,10.47
1.1832237657829,19250,0.0,36,12.49
792.8400000000001,16000,2075.75,36,10.99
-1311.4799999999996,10600,3211.26,60,7.26
-38738.87,40000,38990.09,36,6.46
7.287846718688463,30000,0.0,36,12.61
1.5476397111537068,15000,0.0,60,21.45
-5500.89,10000,6459.06,36,9.93
-4.264696664659598,5200,0.0,36,10.99
-3.245621766022704,6000,0.0,36,19.03
5.414210121448165,16000,0.0,60,22.99
-1030.1999999999998,3600,1535.13,36,10.49
1.078389907424984,10000,0.0,36,9.93
10.37139230203297,10000,0.0,60,24.08
0.7620434598570514,21000,0.0,60,14.16
-6.802875812437615,24000,0.0,60,7.89
5.076219783094579,35000,0.0,60,12.74
2.339663153682521,10000,0.0,36,13.49
4.366980115816502,30000,0.0,60,11.99
-5093.799999999999,15000,6687.8,36,7.99
-12954.57,28000,16723.02,60,7.99
-0.5755806220118145,20000,0.0,36,12.99
4.152276163785389,20000,0.0,36,9.99
10.716957656119233,19975,0.0,36,12.69
10.88865493571075,6000,0.0,36,7.89
-1128.25,8400,2974.96,36,14.99
-0.4141868055949126,5500,0.0,36,18.99
-4.008385244389336,17000,0.0,36,7.59
5.488097859760255,30000,0.0,60,17.99
2.942978973944937,18200,0.0,36,15.05
-10.463732675816676,10000,0.0,36,10.15
-3.408069834636658,25000,0.0,60,10.99
2.1449231493059604,24000,0.0,36,9.17
1.808612509517782,9600,0.0,36,10.15
2.7592446828836152,20000,0.0,36,6.24
1.2045483021776924,7000,0.0,36,6.89
-4042.13,6000,4524.18,36,10.9
-4095.52,10000,4964.04,36,12.61
-6.621809904923795,10000,0.0,36,24.99
2.6726996395321665,6000,0.0,36,13.35
-2610.73,24000,8970.81,60,13.99
-3.639408932724659,12000,0.0,36,6.03
-1.7089065436356456,12000,0.0,36,12.69
0.5062378390538407,10000,0.0,36,13.66
-3.617013443363555,10000,0.0,36,9.99
3.85021802428112,10000,0.0,36,15.05
0.5735083544821633,12800,0.0,36,16.2
0.3599773585444133,10000,0.0,36,16.29
-0.6629421838452938,20000,0.0,60,14.49
2.6464549703402005,8000,0.0,36,7.99
5.083680677018142,18400,0.0,36,15.41
-14115.03,20000,15600.68,36,11.05
8.12465307873808,15000,0.0,36,13.99
2.3745894360288022,12000,0.0,60,16.14
7.740836235404504,10000,0.0,60,15.61
1.8272836645531725,7000,0.0,36,8.18
841.8400000000001,10000,657.41,36,9.16
5.385134288287048,10000,0.0,36,17.99
6.154398625963732,12000,0.0,36,15.1
-0.9118514524041448,23850,0.0,60,24.99
-1406.4,1500,1425.94,36,8.19
-2.417075586877205,7200,0.0,36,11.48
-5470.9,10000,6492.66,36,10.91
8.48685268112176,15000,0.0,36,7.21
8.90631883099846,25000,0.0,36,9.17
-1.7743387531559134,10000,0.0,36,7.07
-4092.02,7500,4253.55,36,6.11
-0.9485546383498654,15000,0.0,60,15.61
-5.710472196882259,12000,0.0,36,11.44
-1917.21,3600,2203.31,36,7.97
4.973698529724199,24000,0.0,36,15.05
-0.3254220299555961,12500,0.0,36,7.21
-0.0161303948480162,11575,0.0,36,12.85
-1.1228294207194098,21600,0.0,60,24.49
7.382807250056107,30000,0.0,60,11.39
1.479665528365963,4000,0.0,36,10.78
-9.005938854144798,24000,0.0,36,8.39
-2559.2,5600,2808.4,36,7.35
-24695.94,27000,25604.41,60,10.47
6.1135984067565365,12500,0.0,36,10.49
-18150.65,24000,19044.01,36,6.19
-1.9063082370500928,28000,0.0,60,19.99
7.926901959637492,28100,0.0,36,17.14
-917.96,5000,1435.12,36,7.24
-2531.29,10000,3978.45,36,10.49
8.598195643383393,15000,0.0,60,12.74
6.6338303956193645,24000,0.0,36,7.49
-1461.6499999999996,14400,3561.65,36,9.49
-3369.08,15000,4423.16,36,5.32
-21077.25,35000,24693.21,36,11.98
9.332116654774588,4400,0.0,36,9.93
-265.2299999999996,10350,1957.48,36,10.49
-6043.71,10000,6596.76,36,6.08
-3746.96,6500,4392.84,36,10.91
6.114246802408493,5500,0.0,36,8.19
0.4575494338570952,15000,0.0,36,5.32
-1.967704714769407,3000,0.0,36,24.99
-8.443717098419542,12000,0.0,36,6.49
5.167727322539033,10800,0.0,36,7.91
-1.027868818321933,9600,0.0,36,5.32
3.7183380665276,14700,0.0,36,11.99
0.5218926664561531,9500,0.0,36,19.99
-5.242990325229327,3000,0.0,36,16.99
3.632580058265005,10000,0.0,36,8.39
-5.371804141115215,11500,0.0,36,11.53
-6375.71,8000,6880.88,36,13.56
-0.903986299675828,3600,0.0,36,6.99
-4.910700309941042,15000,0.0,36,11.49
2.897538973541205,3600,0.0,36,11.22
-3806.9,4200,3887.9,36,8.19
-1552.66,3000,1856.97,36,9.93
1.9739502932201536,2100,0.0,36,13.67
-25281.7,30000,26272.92,36,8.46
-1292.92,3000,1723.11,36,12.62
-2922.42,4800,3370.19,36,10.91
-7104.81,10000,7772.06,36,9.92
-2975.81,4000,3207.26,36,9.58
-1359.3200000000002,4000,1787.06,36,8.24
4.497078748328059,6000,0.0,36,13.99
-4.88849739767463,10000,0.0,60,21.7
-10116.15,21000,12467.36,36,10.42
-4882.58,8500,5376.77,36,6.08
8.913206298181482,10000,0.0,60,13.67
-3719.78,5000,4009.1,36,9.58
4.1618479577348575,4625,0.0,36,8.24
0.942254620890275,1000,0.0,36,14.47
-8803.98,13000,11036.21,60,17.09
-1.3473600244944282,8000,0.0,36,5.32
-15606.23,20000,16452.39,36,7.46
-1884.75,5000,2566.89,36,10.91
-10.619871409993127,7025,0.0,36,13.67
-453.1899999999996,5000,1250.19,36,10.49
-4907.35,6000,5081.25,36,6.67
-6.853248410079188,18350,0.0,36,15.99
6.086866607936623,5525,0.0,36,10.75
-942.3099999999996,12000,3484.19,36,13.99
7.048327062768584,29875,0.0,60,19.99
-988.0299999999996,8000,1946.27,36,7.99
-5.298850771566351,23400,0.0,36,8.67
-1697.7399999999998,4000,2140.81,36,9.44
3.648421885744294,8000,0.0,36,6.03
-4.683915139539599,10000,0.0,60,13.98
-6.099038359999556,12500,0.0,36,7.9
2.0417241255494787,11200,0.0,36,17.09
-0.8204199912510334,5000,0.0,36,7.97
5594.299999999999,12075,1528.16,60,20.2
-1.076831363074566,16000,0.0,60,14.65
371.4899999999998,5000,655.24,36,12.79
-5.16766023563227,16000,0.0,36,7.26
-1.7442701593047776,25000,0.0,60,17.99
5.894797790629084,10800,0.0,60,25.49
-3256.84,8000,4192.18,36,10.42
-8441.21,10000,8747.25,36,7.84
6.490962689062477,6000,0.0,36,11.53
1.3700770180988853,1000,0.0,36,12.49
-1295.75,7500,1962.26,36,10.91
6.935601897403272,17600,0.0,36,10.99
7.506189667662358,17600,0.0,36,9.99
-7.951094171149067,9000,0.0,36,10.99
6645.120000000003,35000,1176.99,36,13.67
-6.002655904709049,5100,0.0,36,29.49
952.6399999999994,10000,976.52,36,11.99
-4.115909814001233,8000,0.0,36,9.17
-0.8623296508895442,4125,0.0,36,15.59
-4.29646770694244,16000,0.0,36,17.76
0.5580889120190532,23000,0.0,60,18.25
0.8738872777291962,2800,0.0,36,11.49
1.1718557147502966,17000,0.0,60,22.45
7.6905275983123484,5500,0.0,36,9.49
-11157.84,20000,15103.93,60,14.08
-3296.59,8000,4325.08,36,10.91
-7.287150379296556,15900,0.0,36,12.69
-8179.22,10000,8924.45,36,18.94
-9660.25,23000,15907.62,60,15.99
-1532.2399999999998,10000,3492.24,36,13.49
6.372733447418933,21275,0.0,60,16.55
-0.559453806442716,20900,0.0,60,15.61
0.8430623168721546,8000,0.0,36,11.39
-4.187364776195147,20000,0.0,60,28.69
1.1973032515730488,6000,0.0,36,12.29
4.516942850069631,7050,0.0,36,14.46
-0.1772000312293322,13600,0.0,36,5.32
169.3699999999999,7000,1378.7,36,13.99
-8406.75,15600,11119.54,60,11.49
2.15684620156336,15000,0.0,36,6.24
-1231.94,3000,1498.77,36,7.35
-5.651532998918016,17725,0.0,60,17.86
1.1456678470150936,8000,0.0,36,9.49
0.4314155558750603,19300,0.0,36,12.99
-362.2399999999998,5000,1086.07,36,9.49
10.530577341660656,10800,0.0,60,13.67
5.324392641166212,20000,0.0,36,10.49
-4.880649688176296,10100,0.0,36,7.9
4.360683486096525,18000,0.0,60,16.59
5.446580589659749,8000,0.0,36,7.89
-8.49153153760977,31000,0.0,36,7.26
-5.096284548272452,8000,0.0,36,13.33
-1.2304064029321051,8000,0.0,36,10.99
2.915395492272834,28325,0.0,36,17.99
-4.830635351041284,9675,0.0,36,8.19
-0.8143081700476129,8000,0.0,36,14.31
-0.9286709727028296,4000,0.0,36,16.99
1.3801685458016066,9600,0.0,36,12.74
-0.9199229123687308,28000,0.0,36,9.8
5.963050405138343,3000,0.0,36,11.44
-10.178641427541336,20000,0.0,36,11.99
-21331.06,30000,23311.87,36,9.92
2.6153289194590594,36000,0.0,60,16.02
6417.68,13100,1337.3,60,20.2
-3.027555158021915,12000,0.0,60,25.8
13.329483024091092,9600,0.0,36,8.9
5.828952182405636,5000,0.0,36,6.62
-1.44067676987795,34550,0.0,36,13.49
2.274498747144083,7500,0.0,36,13.59
-3.4997136903065487,8800,0.0,36,13.49
-2320.67,7000,3442.02,36,12.62
-2718.72,5000,3246.26,36,10.91
2.140210927204314,12000,0.0,36,10.99
-2398.33,6400,3322.11,36,12.62
-1.475119206668244,16000,0.0,60,12.99
-5.166476953324814,9600,0.0,36,13.67
10.171419015364055,22000,0.0,60,8.19
-9079.68,36000,12868.36,36,8.24
-4.9703939368901375,30000,0.0,60,9.75
-9112.9,12000,9495.63,36,5.31
2.468148649637415,12000,0.0,36,12.29
-17247.68,22000,18085.35,36,7.21
1.1818450787041956,1750,0.0,36,15.59
-10.41950539948946,5000,0.0,36,15.05
3.045618657478843,28000,0.0,60,18.99
-1213.8500000000004,6000,1710.08,36,7.21
9.51566897792306,37200,0.0,60,14.99
2.0933687257733453,9000,0.0,36,7.07
-733.0799999999999,6000,1699.56,36,11.49
-2.8730096831821,6000,0.0,36,12.99
-4.999735705291676,19775,0.0,36,12.59
-1147.5600000000004,6000,2273.25,36,13.49
-1.0070971682950156,28000,0.0,60,13.99
0.1452542089854382,21150,0.0,60,21.99
-2498.17,4000,2770.95,36,7.97
3.391947581299752,12000,0.0,36,11.39
768.9400000000005,14000,419.64,36,5.32
4.998848562752082,14000,0.0,60,8.67
4.957413472286184,10750,0.0,36,6.08
10.126175525096697,8000,0.0,36,12.62
-7.8526960827163155,20400,0.0,60,25.49
-4668.96,5500,4800.12,36,6.67
610.7399999999998,15000,1159.08,36,7.39
-0.5299201395190825,6700,0.0,36,11.49
5.2433472057849615,8800,0.0,36,7.89
2.4164271635105554,20000,0.0,36,15.99
6.864832354146834,13000,0.0,36,9.99
-2088.9700000000003,8000,2833.15,36,7.35
0.5430017286373151,4800,0.0,36,7.39
67.53999999999996,6000,545.58,36,6.49
-9468.12,17500,11362.28,36,10.91
3.81364645657849,10000,0.0,36,11.99
-10190.82,12500,10585.9,36,6.67
-4.984139943760826,7000,0.0,36,10.99
-2.5360599663498373,24100,0.0,36,12.29
-13.26578196278362,6000,0.0,36,10.99
2.669992910590291,12000,0.0,36,12.29
-5337.879999999999,15000,7217.97,36,9.93
-1.2054194196162016,12000,0.0,36,12.99
-2335.31,2500,2377.69,36,8.81
-5316.28,10000,6990.41,36,18.06
-899.3500000000004,7500,1829.65,36,8.24
-7657.52,10000,8340.98,36,12.73
-12939.3,25000,14378.68,36,5.32
2.5848261560953345,32000,0.0,36,11.49
-2247.51,2500,2288.21,36,7.02
-7.043060576549846,15000,0.0,36,12.99
-13620.86,20000,14997.19,36,9.43
5.93719650685323,15000,0.0,60,14.46
4.326897000076227,8000,0.0,36,12.79
2.933452948469735,25000,0.0,60,14.16
-7.59219451303911,20000,0.0,60,14.99
-2080.95,5000,2694.02,36,10.42
-5807.15,17225,8419.58,36,11.99
2.387480648929742,8000,0.0,36,7.49
-7.80495189002883,21600,0.0,36,16.99
-21370.07,25000,22788.19,36,16.46
1.298864919683478,12075,0.0,36,15.61
0.6839735549243433,10000,0.0,36,12.69
2.2171559823118505,14000,0.0,60,15.31
-3.560216973880061,3000,0.0,36,12.61
-2.5372655057347453,11000,0.0,36,10.99
-0.4721467799258021,25000,0.0,36,11.98
-4899.67,7200,5398.92,36,9.43
-3.1122602535203,20000,0.0,36,9.75
-5031.82,10000,6262.79,36,11.99
-7823.5,16000,9442.27,36,9.44
11241.25,20750,1625.58,60,20.99
2.276492486255419,10000,0.0,36,9.17
-1.273052913829277,8400,0.0,36,16.55
-8.46036761033366,8950,0.0,36,14.99
4.9455410555804695,22000,0.0,60,13.99
-3.3964364835416068,18000,0.0,36,14.49
-5359.53,7200,5781.66,36,10.07
1.105992989758003,3000,0.0,36,16.99
-1.4252502171139794,4800,0.0,36,11.99
-11429.3,14000,11856.22,36,6.67
0.8815686545061875,16000,0.0,36,14.49
-666.1800000000003,6000,1697.08,36,11.44
1.2339674830412817,14000,0.0,60,16.99
-8.007618143220604,9600,0.0,60,23.7
-7747.32,10000,8283.62,36,10.07
-18393.55,25200,20416.25,36,13.06
-7350.96,11500,7868.25,36,5.32
-0.7534810192250819,15500,0.0,60,10.99
-3375.67,10000,5165.16,36,15.05
-5.240448817151734,12000,0.0,36,8.18
-4.52573763924696,18000,0.0,60,11.99
2.3132183996626083,26500,0.0,36,18.99
439.2900000000009,8000,239.8,36,5.32
-8056.48,10000,8542.69,36,10.47
-1.593132736177626,15000,0.0,60,11.8
-4.192095064663869,12000,0.0,36,10.15
-2.763179933703784,16800,0.0,60,10.99
7.98886617719757,25000,0.0,60,18.45
-3254.49,12000,4954.01,36,10.91
8.654552751228104,6000,0.0,36,8.24
-963.52,3000,1241.66,36,6.99
2.9546271065635383,20000,0.0,36,7.26
-0.0668350486981947,25000,0.0,60,18.24
-2.284449319629342,8000,0.0,36,13.49
1.91184305551588,22000,0.0,60,15.61
8.695913368183673,25000,0.0,36,9.99
5.724877442293584,3600,0.0,36,15.61
-8145.57,10000,8479.38,36,7.21
3.420613559943069,7500,0.0,36,10.15
0.9145108879424642,6000,0.0,36,5.32
1.2716304037697967,5600,0.0,36,8.39
38.64999999999964,15000,1846.49,36,7.89
-1702.3900000000003,7000,2349.03,36,7.21
-7.3304326735860865,11200,0.0,36,6.99
-0.5632580063555348,35000,0.0,36,8.24
-18368.58,22500,19054.71,36,6.67
-10069.43,35000,13520.98,36,7.24
-12.301380757789833,1800,0.0,36,9.49
-1860.87,2000,1912.29,36,16.14
-10301.77,25000,13515.81,36,10.91
2.5857615170650696,6000,0.0,36,9.17
-3.4437726307465715,6000,0.0,36,12.69
-5.118896111975912,12000,0.0,36,17.1
3.957166644539293,6000,0.0,36,9.44
-2770.24,8000,3878.55,36,10.91
-3.31051008564688,13000,0.0,36,7.99
-3070.1400000000003,10000,4582.83,36,11.39
-3.332640704089443,7725,0.0,36,11.22
-2494.4300000000003,9000,3508.54,36,8.24
-3.11506082315576,5500,0.0,36,6.24
-6.426365804897643,6000,0.0,36,9.17
-14144.4,16000,14551.94,36,10.72
1.4597528117300318,8000,0.0,36,9.67
1.137573209670388,35000,0.0,60,11.99
-11023.71,13000,11333.37,36,6.11
-3990.04,5600,4344.21,36,9.43
2080.82,25000,4028.05,60,9.17
-2.478226221126577,21000,0.0,60,19.2
0.7178877546196618,4500,0.0,36,19.99
-5769.77,8500,6385.6,36,9.92
-4.117513865698659,1200,0.0,36,17.27
-0.0986244757388677,10000,0.0,36,13.99
3.4124719685700686,15000,0.0,36,13.98
-21588.19,23000,21844.95,36,7.02
282.0999999999999,2000,275.18,36,16.99
-8.021559610913272,3000,0.0,36,18.99
-3799.69,10000,5128.39,36,10.91
2.376150647438985,13425,0.0,36,10.49
-1.4812555628288937,3000,0.0,36,9.76
-0.5486449475313735,10300,0.0,60,14.46
-0.0769537084252223,5000,0.0,36,9.93
-3.029101706794957,10000,0.0,36,6.99
-13576.3,24000,15287.84,36,7.35
6.967744103902382,12000,0.0,36,9.16
-0.4658561716098969,4500,0.0,36,18.06
-2.13341016821064,24000,0.0,60,19.99
233.1900000000005,10000,598.23,36,5.32
-2080.95,5000,2694.02,36,10.42
-8.301240296132748,16800,0.0,60,21.18
-5.04512103948049,20000,0.0,36,7.49
-648.6800000000003,10000,4645.04,60,16.59
-6.213561299216819,22800,0.0,36,7.62
-2.251622506146856,7000,0.0,36,6.99
-4360.96,10000,5721.05,36,11.99
-5246.45,12800,6395.4,36,7.35
9.278617398364574,24000,0.0,36,13.53
-7766.07,10000,8733.34,36,20.89
-11723.95,15000,12351.97,36,7.84
-2.6774428617461625,28000,0.0,36,8.9
3.274613450858443,6500,0.0,36,6.08
-10954.55,24000,13506.7,36,9.44
1.0351931116265063,10000,0.0,36,6.97
-5.286178031791754,7800,0.0,36,8.49
-2.6120060474109845,35000,0.0,36,15.99
2.5042006537289034,25000,0.0,36,7.39
-8.314896379982725,4000,0.0,36,13.33
-0.6066073195990271,18000,0.0,36,9.75
-6.344824937602304,35000,0.0,36,9.99
-27249.48,30000,27733.52,36,7.02
4.446916311127905,16000,0.0,60,14.49
-2.171748788633004,9000,0.0,36,7.49
-26996.8,36000,28734.17,36,8.08
-12.459261525457858,35000,0.0,60,16.14
-17.162139652114227,21000,0.0,60,9.17
-0.124474370297926,25000,0.0,36,6.08
9.21565274178052,12500,0.0,36,6.24
-0.8422983359299887,27200,0.0,36,14.49
-3.7251989042994937,34000,0.0,60,12.99
1.216763322147868,12000,0.0,36,6.92
-11478.38,20000,12651.33,36,6.08
1.6937016321369247,5750,0.0,36,14.98
0.8522801715894374,12000,0.0,36,11.99
-20627.31,24000,21658.51,60,7.84
-4.597966502434925,12000,0.0,36,17.57
-20362.92,30000,23890.24,60,10.42
-0.8997116454386717,35000,0.0,36,17.57
-3.3377299994425664,30000,0.0,60,16.55
-3.827152971520203,12000,0.0,60,13.44
7.291556240553154,11000,0.0,36,10.99
8.835899588923242,16000,0.0,36,14.65
2151.75,19500,3202.82,60,10.15
-2.8156606524242767,3000,0.0,36,10.15
-4.077932136069757,20000,0.0,36,6.89
5.13835095177738,12000,0.0,36,11.39
436.6500000000001,3500,111.41,36,9.75
-4704.43,12000,6088.88,36,9.44
0.25603686059218,30375,0.0,36,12.69
-0.498015070245332,23650,0.0,60,16.99
-15306.14,28000,18132.69,36,10.42
-3.17620023161991,24250,0.0,60,23.99
-7271.96,15000,8878.64,36,9.93
-7958.75,28000,13100.57,60,8.39
1.5978991511762064,10500,0.0,36,5.32
-2.5945710465409006,15000,0.0,36,10.99
-8631.76,10000,9089.75,36,14.47
0.1221340490126056,25000,0.0,36,6.24
-3.1080403103921697,30000,0.0,60,30.99
-5.156153351914632,18000,0.0,36,10.49
-2.351013741026988,5000,0.0,36,8.39
-3.8753815174281714,20000,0.0,36,7.39
-0.0471245264119456,31225,0.0,60,12.05
-3.349270787736407,4000,0.0,36,15.61
-12.426196141821288,12000,0.0,36,7.89
10.12668884729462,14000,0.0,60,13.33
6.143863066193566,5000,0.0,36,10.49
-1579.8599999999997,5700,2221.95,36,8.24
-3743.81,7000,4268.88,36,7.35
0.922007677229972,8000,0.0,36,23.13
-2737.13,4500,3113.25,36,10.9
-6048.77,10000,6596.76,36,6.08
4.0676117577981055,27500,0.0,36,8.59
-4.068934347562465,7000,0.0,36,9.75
1.167801332764421,6000,0.0,36,12.39
6.456705403366948,5600,0.0,36,10.49
6.262795302138379,6000,0.0,36,11.49
-5.8592497387763895,14400,0.0,36,7.99
10.763342578086023,16000,0.0,36,11.49
11.26075711167619,28000,0.0,60,18.45
-3224.34,8000,4693.75,36,16.02
-2.130142252342764,7200,0.0,36,13.98
7.253630944367387,12000,0.0,36,9.17
187.5,3000,495.07,36,13.99
-2644.0099999999984,24000,7348.35,60,7.89
1.983516813518963,8600,0.0,36,15.59
-3707.459999999999,24000,6549.37,36,7.99
3.375337626723192,3000,0.0,36,10.99
560.7700000000004,14275,3378.52,36,17.27
-11666.14,22900,15264.8,36,16.02
-8880.44,20000,10528.06,36,7.07
-1.0965941505735952,10800,0.0,36,13.98
-4555.969999999999,15000,6361.79,36,8.24
3.8429314530315057,3000,0.0,36,12.99
-3696.76,10000,5168.43,36,11.99
1125.5300000000009,10000,316.02,36,9.16
-11810.62,15000,12294.01,36,6.11
-3106.27,4500,3390.71,36,9.43
-6.057878105738252,6425,0.0,36,19.53
-4.4089906531105365,2300,0.0,36,24.99
